Year,Month,Location,Latitude,Longitude,Site,Zone,Level,ID,Transect,GenusSpecies,TotalLength,Abundance
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Rhinogobiops nicholsii,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes atrovirens,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes atrovirens,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes carnatus,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes carnatus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes caurinus,25,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Sebastes serriceps,25,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Semicossyphus pulcher,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Semicossyphus pulcher,25,10
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF1,1,Semicossyphus pulcher,30,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Artedius corallinus,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Embiotoca jacksoni,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Embiotoca jacksoni,20,7
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Embiotoca lateralis,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Hypsypops rubicundus,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Hypsypops rubicundus,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Oxyjulis californica,10,10
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Oxylebius pictus,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Rhinogobiops nicholsii,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Sebastes atrovirens,20,3
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Sebastes auriculatus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Sebastes carnatus,35,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Sebastes caurinus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Semicossyphus pulcher,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF2,2,Semicossyphus pulcher,25,5
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Embiotoca jacksoni,20,5
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Hypsypops rubicundus,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Hypsypops rubicundus,20,7
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Oxyjulis californica,5,5
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Oxyjulis californica,15,9
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Oxylebius pictus,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Rhinogobiops nicholsii,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Rhinogobiops nicholsii,15,3
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Sebastes atrovirens,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Semicossyphus pulcher,15,3
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF3,3,Semicossyphus pulcher,30,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM1,1,Chromis punctipinnis,5,70
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM1,1,Embiotoca jacksoni,25,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM1,1,Oxyjulis californica,5,10
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM1,1,Oxyjulis californica,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM1,1,Semicossyphus pulcher,35,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Brachyistius frenatus,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Chromis punctipinnis,5,50
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Oxyjulis californica,5,90
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Oxyjulis californica,10,10
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Oxyjulis californica,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Oxyjulis californica,20,7
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Paralabrax clathratus,30,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Sebastes atrovirens,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Sebastes atrovirens,30,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM2,2,Semicossyphus pulcher,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM3,3,Chromis punctipinnis,5,120
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM3,3,Oxyjulis californica,20,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Embiotoca lateralis,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Hypsurus caryi,5,5
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Oxyjulis californica,15,10
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Oxylebius pictus,15,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Paralabrax clathratus,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Rhacochilus vacca,15,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Rhacochilus vacca,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Rhinogobiops nicholsii,5,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Rhinogobiops nicholsii,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Sebastes caurinus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Sebastes mystinus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Sebastes serriceps,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Semicossyphus pulcher,5,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Semicossyphus pulcher,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Semicossyphus pulcher,15,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF1,1,Semicossyphus pulcher,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Embiotoca jacksoni,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Hypsurus caryi,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Oxylebius pictus,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Oxylebius pictus,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Oxylebius pictus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Paralabrax clathratus,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Rhacochilus vacca,10,5
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Rhacochilus vacca,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Rhinogobiops nicholsii,10,5
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Rhinogobiops nicholsii,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Sebastes atrovirens,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Sebastes caurinus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Sebastes mystinus,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Sebastes serranoides,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Sebastes serriceps,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Semicossyphus pulcher,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF2,2,Semicossyphus pulcher,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Brachyistius frenatus,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Chromis punctipinnis,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Embiotoca jacksoni,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Embiotoca jacksoni,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Embiotoca lateralis,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Hypsurus caryi,10,4
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Oxyjulis californica,15,9
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Oxylebius pictus,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Oxylebius pictus,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Paralabrax clathratus,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Rhacochilus toxotes,25,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Rhinogobiops nicholsii,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Sebastes atrovirens,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Sebastes auriculatus,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Sebastes mystinus,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Sebastes mystinus,15,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Sebastes serriceps,10,3
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Semicossyphus pulcher,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF3,3,Semicossyphus pulcher,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Chromis punctipinnis,15,90
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Chromis punctipinnis,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Oxyjulis californica,5,15
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Oxyjulis californica,15,50
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Oxyjulis californica,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Paralabrax clathratus,15,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Rhacochilus vacca,20,23
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Sebastes atrovirens,20,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM1,1,Sebastes serranoides,10,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM2,2,Oxyjulis californica,15,30
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM2,2,Sebastes serranoides,10,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM3,3,Oxyjulis californica,15,5
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM3,3,Sebastes atrovirens,20,2
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM3,3,Sebastes serranoides,10,8
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM3,3,Sebastes serranoides,25,6
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF0,0,Artedius corallinus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF0,0,Atherinops affinis,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF0,0,Chromis punctipinnis,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF0,0,Girella nigricans,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Fondo,ITSENF0,0,Paralabrax clathratus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Atherinopsis californiensis,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Medialuna californiensis,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Ophiodon elongatus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Rhacochilus vacca,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Rhinogobiops nicholsii,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Sebastes carnatus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Sebastes caurinus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Sebastes serranoides,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Norte,Expuesto,Media agua,ITSENM0,0,Sebastes serriceps,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Fondo,ITSESF0,0,Atherinops affinis,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM0,0,Phanerodon furcatus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM0,0,Sebastes caurinus,NA,1
2013,Octubre,ITSE,31.797257,-116.800004,Sur,Expuesto,Media agua,ITSESM0,0,Sebastes mystinus,NA,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Chromis punctipinnis,5,50
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Chromis punctipinnis,15,35
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Embiotoca jacksoni,15,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Embiotoca jacksoni,20,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Embiotoca lateralis,15,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Embiotoca lateralis,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Girella nigricans,15,3
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Hypsurus caryi,15,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Hypsurus caryi,20,4
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Hypsypops rubicundus,15,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Hypsypops rubicundus,20,9
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Oxyjulis californica,5,200
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Rhacochilus toxotes,30,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Rhacochilus vacca,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Rhacochilus vacca,25,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Sebastes atrovirens,20,8
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Semicossyphus pulcher,20,6
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF1,1,Semicossyphus pulcher,25,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Chromis punctipinnis,5,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Embiotoca jacksoni,20,4
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Embiotoca jacksoni,25,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Embiotoca jacksoni,30,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Oxyjulis californica,5,30
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Oxyjulis californica,15,8
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Oxylebius pictus,15,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Sebastes atrovirens,15,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Sebastes atrovirens,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Semicossyphus pulcher,20,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF2,2,Semicossyphus pulcher,30,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Brachyistius frenatus,10,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Chromis punctipinnis,5,4
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Embiotoca jacksoni,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Hypsurus caryi,10,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Oxyjulis californica,5,50
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Oxyjulis californica,15,13
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Rhacochilus vacca,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Sebastes atrovirens,5,19
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Fondo,ITSPNF3,3,Sebastes atrovirens,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Chromis punctipinnis,5,500
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Chromis punctipinnis,15,105
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Chromis punctipinnis,20,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Oxyjulis californica,5,205
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Oxyjulis californica,15,25
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Oxyjulis californica,20,45
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Paralabrax clathratus,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Paralabrax clathratus,40,3
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Sebastes atrovirens,25,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Sebastes atrovirens,30,3
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM1,1,Seriola lalandi,40,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Chromis punctipinnis,5,165
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Chromis punctipinnis,15,3
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Oxyjulis californica,5,50
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Oxyjulis californica,10,100
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Oxyjulis californica,20,30
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM2,2,Sebastes atrovirens,25,2
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Brachyistius frenatus,10,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Chromis punctipinnis,20,5
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Girella nigricans,30,1
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Oxyjulis californica,5,150
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Oxyjulis californica,10,575
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Oxyjulis californica,15,25
2013,Octubre,ITSP,31.8085,-116.798694,Norte,Protegido,Media agua,ITSPNM3,3,Paralabrax clathratus,25,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Oxyjulis californica,15,81
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Oxyjulis californica,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Paralabrax clathratus,20,6
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Paralabrax clathratus,25,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Rhinogobiops nicholsii,10,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Semicossyphus pulcher,10,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF1,1,Semicossyphus pulcher,25,3
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Chromis punctipinnis,5,3
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Embiotoca jacksoni,10,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Hypsurus caryi,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Oxyjulis californica,15,22
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Paralabrax clathratus,20,4
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Semicossyphus pulcher,5,2
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF2,2,Semicossyphus pulcher,30,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Brachyistius frenatus,10,2
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Embiotoca jacksoni,20,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Halichoeres semicinctus,15,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Oxyjulis californica,15,92
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Semicossyphus pulcher,5,4
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Semicossyphus pulcher,25,1
2013,Octubre,ITSP,31.8085,-116.798694,Sur,Protegido,Fondo,ITSPSF3,3,Semicossyphus pulcher,30,5
